pytanie,odpowiedz_wygenerowana
Na jaki cel przeznaczane są fundusze zebrane do puszki podczas Kiermaszu Świątecznego na Politechnice Warszawskiej?,"Sorry, I encountered an error while generating the response."
Na ile dni przed terminem egzaminu dyplomowego promotor i recenzent mają obowiązek zamieścić recenzje pracy w systemie APD?,"Sorry, I encountered an error while generating the response."
Czego dokładnie dotyczy wiedza absolwenta w ramach efektu uczenia się o symbolu M1_W19?,"Sorry, I encountered an error while generating the response."
"Ile minimum punktów ECTS musi uzyskać student studiów pierwszego stopnia, aby otrzymać rejestrację na trzeci semestr?","Sorry, I encountered an error while generating the response."
W jaki sposób student powinien złożyć podanie o udzielenie urlopu zdrowotnego?,"Sorry, I encountered an error while generating the response."
"W jakim terminie student powinien złożyć wniosek, jeśli chce ubiegać się o przeniesienie na inny program studiów?","Sorry, I encountered an error while generating the response."
W jakiej zakładce w systemie USOSweb student powinien złożyć wniosek o przyznanie stypendium socjalnego lub zapomogi?,"Sorry, I encountered an error while generating the response."
"Z jakich elementów składa się ocena z przedmiotu ""Wnioskowanie rozmyte"" i ile maksymalnie punktów można za nie uzyskać?","Sorry, I encountered an error while generating the response."
"Jakie konsekwencje ponosi student, u którego podczas sprawdzianu lub egzaminu stwierdzono niesamodzielność pracy lub korzystanie z niedozwolonych materiałów?","Sorry, I encountered an error while generating the response."
"Co student powinien zrobić z wypełnionym skierowaniem na praktykę studencką, a co z zaświadczeniem o jej odbyciu?","Sorry, I encountered an error while generating the response."
"Na jakie wsparcie finansowe może liczyć uczestnik projektu ""Szkoła Orłów na PW""?","Sorry, I encountered an error while generating the response."
Czy student odbywający praktykę poza swoim stałym miejscem zamieszkania oraz poza siedzibą uczelni może ubiegać się o dofinansowanie?,"Sorry, I encountered an error while generating the response."
W jakich terminach i gdzie dokładnie kandydaci zakwalifikowani na studia I stopnia mogą składać dokumenty rekrutacyjne?,"Sorry, I encountered an error while generating the response."
W jakim pokoju urzęduje Piotr Bies i pod jakim adresem mailowym można się z nim skontaktować?,"Sorry, I encountered an error while generating the response."
"Kto prowadzi zajęcia z przedmiotu ""Game Theory"" dla grupy 1 i w jakiej sali się one odbywają zgodnie z planem przedmiotów obieralnych na semestr zimowy 2025/2026?","Sorry, I encountered an error while generating the response."
Jaki jest maksymalny próg dochodowy netto na osobę w rodzinie uprawniający studenta do otrzymania stypendium socjalnego od 1 października 2025 roku?,"Sorry, I encountered an error while generating the response."
"Jakie domyślne zasoby (RAM, miejsce na dysku, procesor) otrzymuje student w ramach usługi serwerów wirtualnych udostępnianych przez Wydział MiNI?","Sorry, I encountered an error while generating the response."
W jakiej skali pracodawca ocenia efekty uczenia się studenta w sprawozdaniu z przebiegu praktyk studenckich?,"Sorry, I encountered an error while generating the response."
"Za co i ile maksymalnie punktów może zdobyć student w ramach oceny z przedmiotu ""Matematyka popularna""?","Sorry, I encountered an error while generating the response."
W jakie dni tygodnia i w jakich godzinach dziekanat Wydziału MiNI jest otwarty dla interesantów?,"Sorry, I encountered an error while generating the response."
"W jaki sposób wyliczana jest ocena końcowa z przedmiotu ""Zaawansowane programowanie obiektowe i funkcyjne"" i jakie są warunki jego zaliczenia?","Sorry, I encountered an error while generating the response."
Na jaki adres e-mail i pod jaki numer telefonu można kontaktować się z dziekanatem w sprawach socjalnych?,"Sorry, I encountered an error while generating the response."
W jakim terminie promotor oraz recenzent powinni zamieścić recenzję pracy dyplomowej w systemie APD?,"Sorry, I encountered an error while generating the response."
"Z jakich elementów składowych wyliczana jest ocena z przedmiotu ""Agent Systems and Applications"" i z jaką wagą?","Sorry, I encountered an error while generating the response."
"Jakie dodatkowe wymaganie, poza odpowiednią liczbą punktów ECTS, musi spełnić student kierunku Informatyka i Systemy Informacyjne, aby uzyskać bezwarunkową rejestrację na 7 semestr?","Sorry, I encountered an error while generating the response."
W jakiej formie i przez jaki system należy złożyć podanie o udzielenie urlopu zdrowotnego lub urlopu okolicznościowego?,"Sorry, I encountered an error while generating the response."
Po którym etapie studiów student może ubiegać się o przeniesienie na inny program studiów?,"Sorry, I encountered an error while generating the response."
Jaką wiedzę z zakresu teorii miary i zbieżności powinien posiadać absolwent zgodnie z efektem uczenia się o symbolu MAD1_W05?,"Sorry, I encountered an error while generating the response."
Kto na Wydziale MiNI zajmuje się zatwierdzaniem tematów prac dyplomowych dla kierunku Inżynieria i Analiza Danych?,"Sorry, I encountered an error while generating the response."
"W oparciu o jaki język programowania wdrażane są abstrakcyjne pojęcia na przedmiocie ""Fraktale""?","Sorry, I encountered an error while generating the response."
Gdzie podczas sprawdzianu lub egzaminu na Wydziale MiNI studenci powinni odłożyć swoje torby oraz wyłączone urządzenia elektroniczne?,"Sorry, I encountered an error while generating the response."
"Z jakich elementów składowych i z jaką punktacją wyliczana jest ocena z przedmiotu ""Przetwarzanie danych w systemie SAS""?","Sorry, I encountered an error while generating the response."
"Z jakich elementów składa się ocena końcowa z przedmiotu ""Informatyka obrazów"" i ile punktów można zdobyć za poszczególne z nich?","Sorry, I encountered an error while generating the response."
"W jakim terminie studenci, którzy nie spełnili warunków do uzyskania rejestracji na następny rok studiów, mogą złożyć podanie o powtarzanie roku?","Sorry, I encountered an error while generating the response."
"Jakie przedmioty są wymagane jako poprzedzające, aby móc uczęszczać na zajęcia ""Procesory graficzne w zastosowaniach obliczeniowych""?","Sorry, I encountered an error while generating the response."
"Jakie przedmioty poprzedzające są wymagane, aby móc uczestniczyć w zajęciach z przedmiotu ""Teoria gier""?","Sorry, I encountered an error while generating the response."
Jaki procent najlepszych studentów na danym kierunku może otrzymać stypendium rektora?,"Sorry, I encountered an error while generating the response."
W jakiej formie należy dostarczyć na wydział porozumienie o praktykach studenckich?,"Sorry, I encountered an error while generating the response."
W którym pokoju w Gmachu MiNI urzęduje dr Krzysztof Banecki i jaki jest jego adres e-mail?,"Sorry, I encountered an error while generating the response."
"Z jakich elementów składa się ocena z przedmiotu ""Matematyka popularna"" i ile punktów można uzyskać za poszczególne z nich?","Sorry, I encountered an error while generating the response."
"Kto prowadzi ćwiczenia z przedmiotu ""Kreatywne rozwiązywanie problemów"" dla grupy 1 na pierwszym semestrze kierunku Inżynieria i analiza danych?","Sorry, I encountered an error while generating the response."
"Jakie przedmioty poprzedzające są wymagane od studentów chcących uczęszczać na zajęcia z przedmiotu ""Gry kombinatoryczne""?","Sorry, I encountered an error while generating the response."
W jakie dni tygodnia i w jakich godzinach otwarty jest dziekanat Wydziału MiNI?,"Sorry, I encountered an error while generating the response."
W jakim terminie promotor oraz recenzent mają obowiązek zamieścić recenzję pracy dyplomowej w systemie APD?,"Sorry, I encountered an error while generating the response."
"Kto pełni funkcję koordynatora przedmiotu ""Linux w systemach wbudowanych""?","Sorry, I encountered an error while generating the response."
Ile wynosi ustalona wysokość stypendium rektora oraz stypendium dla tegorocznych maturzystów?,"Sorry, I encountered an error while generating the response."
"Co powinien zrobić student Wydziału MiNI, który zgubił lub zapomniał swoje hasło do centralnego konta autoryzacji?","Sorry, I encountered an error while generating the response."
W jakim terminie i do kogo studenci mogą zgłaszać uwagi do treści regulaminu przedmiotu?,"Sorry, I encountered an error while generating the response."
Jaką wiedzę z zakresu optymalizacji powinien posiadać absolwent zgodnie z efektem uczenia się o symbolu MAD1_W12?,"Sorry, I encountered an error while generating the response."
"Jakie konsekwencje grożą studentowi Wydziału MiNI, u którego podczas sprawdzianu zostanie stwierdzona niesamodzielna praca?","Sorry, I encountered an error while generating the response."
"Czym, zgodnie z Regulaminem udzielania zamówień publicznych Politechniki Warszawskiej, jest ""plan globalny""?","Sorry, I encountered an error while generating the response."
"Jakie są warunki zaliczenia przedmiotu ""Zaawansowane programowanie obiektowe i funkcyjne""?","Sorry, I encountered an error while generating the response."
W którym pokoju w Gmachu MiNI urzęduje Piotr Bies i pod jakim adresem e-mail można się z nim skontaktować?,"Sorry, I encountered an error while generating the response."
Komu student odbywający praktykę studencką przekazuje ankietę wypełnioną przez podmiot zewnętrzny?,"Sorry, I encountered an error while generating the response."
"Ile wynosi miesięczne wsparcie stypendialne dla studentów uczestniczących w projekcie ""Szkoła Orłów na PW""?","Sorry, I encountered an error while generating the response."
"W jakiej sali i z kim odbywają się ćwiczenia z przedmiotu ""Elementy logiki i teorii mnogości"" dla grupy 4 na pierwszym semestrze studiów I stopnia na kierunku Informatyka i Systemy Informacyjne?","Sorry, I encountered an error while generating the response."
Jaki był tytuł wyróżnionej w konkursie pracy magisterskiej mgr. Piotra Rybaka i kto pełnił funkcję jej opiekuna naukowego?,"Sorry, I encountered an error while generating the response."
